site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
JGD2 23NOV22 2023.8905 60270 2289 3 141.4 -1067 -0.968633 4524553 0.216318 42 0.990513 0.0000 0.001326 0.001488 0.006867 -0.092346 0.322190 -0.106553 40.8557432496 -218.6126659092 42.99051
JGD2 23NOV23 2023.8932 60271 2289 4 141.4 -1067 -0.974302 4524553 0.218524 42 0.974103 0.0000 0.001276 0.001547 0.006522 -0.087120 0.226518 -0.166457 40.8557432695 -218.6126659764 42.97410
JGD2 23NOV24 2023.8960 60272 2289 5 141.4 -1067 -0.975088 4524553 0.217304 42 1.013429 0.0000 0.001228 0.001485 0.006579 -0.025192 0.143712 -0.301028 40.8557432585 -218.6126659858 43.01343
JGD2 23NOV25 2023.8987 60273 2289 6 141.4 -1067 -0.975171 4524553 0.212429 42 0.982159 0.0000 0.001214 0.001430 0.006266 -0.002400 0.302878 -0.119272 40.8557432146 -218.6126659867 42.98216
JGD2 23NOV26 2023.9014 60274 2290 0 141.4 -1067 -0.972359 4524553 0.219438 42 0.993213 0.0000 0.001292 0.001607 0.006947 0.007037 0.169314 -0.222758 40.8557432777 -218.6126659534 42.99321
JGD2 23NOV27 2023.9042 60275 2290 1 141.4 -1067 -0.968161 4524553 0.216849 42 0.999949 0.0000 0.001353 0.001472 0.006659 -0.141440 0.222559 -0.339852 40.8557432544 -218.6126659036 42.99995
JGD2 23NOV28 2023.9069 60276 2290 2 141.4 -1067 -0.965370 4524553 0.221422 42 0.982344 0.0000 0.001343 0.001454 0.006494 -0.081788 0.240273 -0.291253 40.8557432956 -218.6126658705 42.98234
JGD2 23NOV29 2023.9097 60277 2290 3 141.4 -1067 -0.959136 4524553 0.203764 42 0.950445 0.0000 0.001468 0.001475 0.006712 -0.177854 0.383105 -0.217494 40.8557431365 -218.6126657965 42.95044
JGD2 23NOV30 2023.9124 60278 2290 4 141.4 -1067 -0.953063 4524553 0.221494 42 1.006547 0.0000 0.001103 0.001413 0.005735 -0.051375 0.202069 -0.227764 40.8557432962 -218.6126657246 43.00655
JGD2 23DEC01 2023.9151 60279 2290 5 141.4 -1067 -0.937229 4524553 0.222134 42 1.008671 0.0000 0.001145 0.001574 0.006368 -0.007790 0.108411 -0.276306 40.8557433020 -218.6126655368 43.00867
JGD2 23DEC02 2023.9179 60280 2290 6 141.4 -1067 -0.932968 4524553 0.224222 42 1.002536 0.0000 0.001195 0.001508 0.005564 -0.145194 0.132503 -0.083903 40.8557433208 -218.6126654862 43.00254
JGD2 23DEC03 2023.9206 60281 2291 0 141.4 -1067 -0.954314 4524553 0.206447 42 1.012567 0.0000 0.001208 0.001503 0.005987 -0.025720 0.217894 -0.168771 40.8557431607 -218.6126657394 43.01257
JGD2 23DEC04 2023.9233 60282 2291 1 141.4 -1067 -0.973861 4524553 0.221210 42 0.972501 0.0000 0.001259 0.001465 0.006215 -0.061283 0.213924 -0.221577 40.8557432936 -218.6126659712 42.97250
JGD2 23DEC05 2023.9261 60283 2291 2 141.4 -1067 -0.966622 4524553 0.215501 42 0.992934 0.0000 0.001223 0.001377 0.005803 -0.098525 0.249383 -0.178453 40.8557432422 -218.6126658853 42.99293
JGD2 23DEC06 2023.9288 60284 2291 3 141.4 -1067 -0.968409 4524553 0.213646 42 0.992853 0.0000 0.001269 0.001400 0.005887 -0.087705 0.282936 -0.148181 40.8557432255 -218.6126659065 42.99285
JGD2 23DEC07 2023.9316 60285 2291 4 141.4 -1067 -0.967783 4524553 0.218586 42 0.993336 0.0000 0.001189 0.001354 0.005791 -0.019179 0.162663 -0.223052 40.8557432700 -218.6126658991 42.99334
JGD2 23DEC08 2023.9343 60286 2291 5 141.4 -1067 -0.968697 4524553 0.221354 42 1.002276 0.0000 0.001228 0.001342 0.005923 -0.115382 0.268785 -0.242973 40.8557432949 -218.6126659100 43.00228
JGD2 23DEC09 2023.9370 60287 2291 6 141.4 -1067 -0.970819 4524553 0.216763 42 0.983868 0.0000 0.001200 0.001363 0.005827 -0.077837 0.154696 -0.139022 40.8557432536 -218.6126659351 42.98387
JGD2 23DEC10 2023.9398 60288 2292 0 141.4 -1067 -0.966225 4524553 0.213099 42 0.989547 0.0000 0.001204 0.001365 0.005735 -0.097103 0.149113 -0.180970 40.8557432206 -218.6126658806 42.98955
JGD2 23DEC11 2023.9425 60289 2292 1 141.4 -1067 -0.967002 4524553 0.219509 42 0.973479 0.0000 0.001357 0.001374 0.005942 -0.160464 0.300038 -0.208154 40.8557432783 -218.6126658899 42.97348
JGD2 23DEC12 2023.9452 60290 2292 2 141.4 -1067 -0.971839 4524553 0.217736 42 0.992482 0.0000 0.001251 0.001400 0.005796 -0.124459 0.149611 -0.202896 40.8557432624 -218.6126659472 42.99248
JGD2 23DEC13 2023.9480 60291 2292 3 141.4 -1067 -0.968036 4524553 0.216422 42 0.981703 0.0000 0.001212 0.001395 0.006194 -0.042888 0.247089 -0.280022 40.8557432505 -218.6126659021 42.98170
JGD2 23DEC14 2023.9507 60292 2292 4 141.4 -1067 -0.965429 4524553 0.225716 42 0.980801 0.0000 0.001312 0.001427 0.006081 -0.129188 0.258024 -0.288059 40.8557433342 -218.6126658712 42.98080
JGD2 23DEC15 2023.9535 60293 2292 5 141.4 -1067 -0.973059 4524553 0.212112 42 0.983215 0.0000 0.001332 0.001522 0.007032 -0.016810 0.312209 -0.267384 40.8557432117 -218.6126659617 42.98322
JGD2 23DEC16 2023.9562 60294 2292 6 141.4 -1067 -0.974601 4524553 0.221540 42 0.980655 0.0000 0.001326 0.001479 0.006736 -0.008871 0.332408 -0.225943 40.8557432966 -218.6126659800 42.98066
JGD2 23DEC17 2023.9589 60295 2293 0 141.4 -1067 -0.972979 4524553 0.219165 42 1.001322 0.0000 0.001152 0.001332 0.005507 -0.096241 0.093275 -0.178154 40.8557432752 -218.6126659607 43.00132
JGD2 23DEC18 2023.9617 60296 2293 1 141.4 -1067 -0.978073 4524553 0.222195 42 0.996995 0.0000 0.001221 0.001405 0.005893 -0.146017 0.282026 -0.154505 40.8557433025 -218.6126660212 42.99700
